city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum,DayOfWeek,Month,Quarter,IsWeekend,DayOfYear,Season_Code,AQI_lag1,AQI_lag2,AQI_lag7,AQI_roll3_mean,AQI_roll7_mean,AQI_roll7_std,PM_ratio,is_calm_day,is_rainy_day,is_spike
Kolkata,137.31982244698855,187.5333810349521,56.13337822572484,13.72167647339474,0.8118746530188186,49.87539515525308,135,2020-07-11,False,Moderate,31.5,26.9,16.4,11.8,5,7,3,1,193,2,103.0,98.0,102.0,112.0,86.57142857142857,37.08035033481184,0.7283581384536403,0,1,0
Kolkata,107.04840662106815,135.04975031988965,45.56989550011698,18.551085230674182,0.9531741043364996,23.79951548810321,100,2020-07-12,False,Satisfactory,32.2,26.6,13.2,19.3,6,7,3,1,194,2,135.0,103.0,116.0,112.66666666666667,84.28571428571429,35.419929821661526,0.7868328046862892,0,1,0
Kolkata,24.67827329380001,75.09847691413107,28.19580384219237,16.448373003232945,0.6577284103319765,58.269751433699454,43,2020-07-13,False,Good,32.5,26.5,12.5,5.5,0,7,3,0,195,2,100.0,135.0,27.0,92.66666666666667,86.57142857142857,31.39457035251553,0.3242939188079517,0,1,0
Kolkata,157.5746485725175,208.03495031111927,24.8228529517732,13.979150878229014,0.8848198814791356,53.750473634812245,149,2020-07-14,False,Moderate,30.9,25.9,14.3,12.2,1,7,3,0,196,2,43.0,100.0,67.0,97.33333333333333,98.28571428571429,37.56644906346746,0.7538196284305074,0,1,0
Kolkata,134.72108041923906,160.99782036142463,54.99230870384365,8.96906316315047,1.214177814300565,18.16605000627678,122,2020-07-15,False,Moderate,31.5,25.9,18.3,4.7,2,7,3,0,197,2,149.0,43.0,60.0,104.66666666666667,107.14285714285714,34.192731057095415,0.8316227966442394,0,1,0
Kolkata,169.2247136919646,213.8082886920742,21.84581984879604,16.537737828101307,0.953492554526643,56.79783560326536,156,2020-07-16,False,Moderate,31.8,26.0,14.1,0.9,3,7,3,0,198,2,122.0,149.0,98.0,142.33333333333334,115.42857142857143,38.37906175185086,0.7877941522756915,0,0,0
Kolkata,117.18395710938512,167.9118157129949,35.61159570112465,6.203041651076593,0.7658446918603884,42.328313615423326,116,2020-07-17,False,Moderate,32.5,26.0,15.8,3.4,4,7,3,0,199,2,156.0,122.0,103.0,131.33333333333334,117.28571428571429,37.98997361460121,0.6937581992990784,0,1,0
Kolkata,79.66539094210009,131.9238998986175,66.06060954825716,8.263439935819203,0.7576837628796222,43.46887263327055,90,2020-07-18,False,Satisfactory,32.3,26.3,14.4,4.4,5,7,3,1,200,2,116.0,156.0,135.0,120.66666666666667,110.85714285714286,38.298949382581306,0.5993308276605016,0,1,0
Kolkata,23.88446464131292,132.11903731071325,25.958080085589927,13.846999228480769,1.310065258338728,31.40930657129293,57,2020-07-19,False,Satisfactory,32.5,27.0,15.8,20.8,6,7,3,1,201,2,90.0,116.0,100.0,87.66666666666667,104.71428571428571,43.434680021515405,0.17942185523445586,0,1,0
Kolkata,115.0423818135406,134.25469152566652,27.96400733590701,14.80657973786363,0.7181835860879795,71.81778492662056,107,2020-07-20,False,Moderate,31.2,26.6,17.1,6.7,0,7,3,0,202,2,57.0,90.0,43.0,84.66666666666667,113.85714285714286,33.98739262054178,0.8505611192918189,0,1,0
Kolkata,85.14018300884288,145.56011782598864,29.652182221735345,6.807309580813753,0.453213147508784,35.97580542274291,92,2020-07-21,False,Satisfactory,31.2,26.6,16.4,25.6,1,7,3,0,203,2,107.0,57.0,149.0,85.33333333333333,105.71428571428571,30.84755141938221,0.5809232707490732,0,1,0
Kolkata,52.20211037811724,125.34410498129895,46.05102896843479,5.611342348650453,0.6764398748206393,49.544613798151445,73,2020-07-22,False,Satisfactory,29.6,25.8,15.0,20.2,2,7,3,0,204,2,92.0,107.0,122.0,90.66666666666667,98.71428571428571,32.07134902949094,0.41317408822393437,0,1,0
Kolkata,197.33808378318795,247.5096532207816,46.80442557891662,7.038166426332444,1.0161946403636315,70.70673872696486,184,2020-07-23,False,Moderate,29.9,25.9,11.3,19.4,3,7,3,0,205,2,73.0,92.0,156.0,116.33333333333333,102.71428571428571,40.92967255229507,0.7940861903173972,0,1,0
Kolkata,73.96717336956884,136.277104025336,48.632196179774205,12.347267261684962,1.187290445226505,38.01966031018596,86,2020-07-24,False,Satisfactory,29.7,25.1,11.3,17.4,4,7,3,0,206,2,184.0,73.0,116.0,114.33333333333333,98.42857142857143,40.877284412646375,0.5388165338621754,0,1,0
Kolkata,45.11295228392265,95.20196039111607,34.3999062312413,2.0,0.5805992419628331,18.04891684701424,56,2020-07-25,False,Satisfactory,31.8,25.0,10.3,3.1,5,7,3,1,207,2,86.0,184.0,90.0,108.66666666666667,93.57142857142857,43.950188254648566,0.46894005174647857,0,1,0
Kolkata,67.17591738282307,131.4405946690032,40.81211501637548,12.667153226261156,0.7533321461863742,53.17522934845916,82,2020-07-26,False,Satisfactory,34.0,26.5,8.0,4.0,6,7,3,1,208,2,56.0,86.0,57.0,74.66666666666667,97.14285714285714,41.4263546204932,0.5072154617752191,0,1,0
Kolkata,192.9972944300501,235.95457706555555,39.80115832978372,7.677335588447778,0.2288925582756876,53.98298420960203,176,2020-07-27,False,Moderate,33.2,26.2,14.1,7.4,0,7,3,0,209,2,82.0,56.0,107.0,104.66666666666667,107.0,51.21523210920751,0.8144906792691146,0,1,0
Kolkata,125.26976260356992,221.67070479194365,37.18686270335029,10.70410782948375,1.0806610251376922,75.68291368491123,140,2020-07-28,False,Moderate,32.2,25.5,12.9,20.9,1,7,3,0,210,2,176.0,82.0,92.0,132.66666666666666,113.85714285714286,52.07823784598378,0.562578551680689,0,1,0
Kolkata,30.57091676143925,93.86214597411607,67.41781462760477,10.75523616821539,0.4525558210478986,61.77813494676849,56,2020-07-29,False,Satisfactory,31.5,25.4,15.5,7.0,2,7,3,0,211,2,140.0,176.0,73.0,124.0,111.42857142857143,54.63471772556697,0.3222667634967986,0,1,0
Kolkata,26.179017486093663,99.98553277305508,69.8600764016578,9.499420881778338,1.2974107792754372,59.469099722802966,56,2020-07-30,False,Satisfactory,33.2,26.5,14.5,0.3,3,7,3,0,212,2,56.0,140.0,184.0,84.0,93.14285714285714,47.213799435576654,0.25923532576617486,0,0,0
Kolkata,135.43847191178975,172.44098806420578,49.35114820411046,13.210919968271195,0.5643130488914299,44.72098178748172,128,2020-07-31,False,Moderate,32.8,26.5,12.6,6.1,4,7,3,0,213,2,56.0,56.0,86.0,80.0,99.14285714285714,48.796955408538125,0.7808907999397008,0,1,0
Kolkata,103.04473938912211,130.54619740538604,21.978248512976247,5.614600390595566,0.5672929216629887,54.29430853781909,98,2020-08-01,False,Satisfactory,33.0,26.2,9.9,7.5,5,8,3,1,214,2,128.0,56.0,56.0,94.0,105.14285714285714,45.046008226510565,0.7833349912165766,0,1,0
Kolkata,59.7383581091694,135.29222404906352,18.339704012323526,14.565502956908306,0.6899113369228396,48.42842036377324,77,2020-08-02,False,Satisfactory,32.0,26.8,10.5,6.9,6,8,3,1,215,2,98.0,128.0,82.0,101.0,104.42857142857143,45.51138005252878,0.4383108319346548,0,1,0
Kolkata,107.3749952467452,104.68528478801258,7.93398702870018,11.686677582421622,0.7332516899231675,28.57814308323068,88,2020-08-03,False,Satisfactory,32.9,26.3,10.1,21.2,0,8,3,0,216,2,77.0,98.0,176.0,87.66666666666667,91.85714285714286,32.83508576420745,1.0159881336566572,0,1,0
Kolkata,160.20750042475322,187.0356166824596,32.01550633525615,17.749997098386594,0.597473304864374,36.982277935021976,143,2020-08-04,False,Moderate,33.6,26.7,15.8,69.9,1,8,3,0,217,2,88.0,77.0,140.0,102.66666666666667,92.28571428571429,33.579330377055314,0.8520061425134133,0,1,0
Kolkata,95.56263006443425,130.7005357630689,45.92270901869156,14.565379394256356,0.9137782127595956,67.68456718868104,98,2020-08-05,False,Satisfactory,30.8,26.1,25.3,13.9,2,8,3,0,218,2,143.0,88.0,56.0,109.66666666666667,98.28571428571429,29.522388598679303,0.7256054769310335,0,1,0
Kolkata,64.56561192341596,104.48451850430214,38.71707808825788,2.0,0.864104875800042,45.05538589766942,72,2020-08-06,False,Satisfactory,31.6,25.7,21.7,4.8,3,8,3,0,219,2,98.0,143.0,56.0,104.33333333333333,100.57142857142857,26.126979305289936,0.6120861415391745,0,1,0
Kolkata,95.29824817004992,127.3718330784378,60.1792218261445,10.961209606006433,1.0506680068181689,42.38760687447519,96,2020-08-07,False,Satisfactory,31.5,25.7,9.4,5.5,4,8,3,0,220,2,72.0,98.0,128.0,88.66666666666667,96.0,23.15887159024236,0.742361045135351,0,1,0
Kolkata,98.6676382897038,117.56352005747132,7.052166211002387,10.96541254460011,0.7939625147691346,48.55722459352672,90,2020-08-08,False,Satisfactory,32.4,26.1,11.0,6.0,5,8,3,1,221,2,96.0,72.0,98.0,86.0,94.85714285714286,23.240973670284525,0.832192214282071,0,1,0
Kolkata,68.43191131681402,110.40033466498411,50.13047089009444,20.919467511780248,1.5762232469177162,66.41749611318158,78,2020-08-09,False,Satisfactory,31.9,26.5,17.6,4.2,6,8,3,1,222,2,90.0,96.0,77.0,88.0,95.0,23.115651263447777,0.6142882022985867,0,1,0
Kolkata,5.0,76.01782891159415,55.57241314137136,11.496215765325507,1.078171094845508,55.40242745207336,36,2020-08-10,False,Good,32.7,26.1,13.2,4.7,0,8,3,0,223,2,78.0,90.0,88.0,68.0,87.57142857142857,32.27928718160274,0.0649200330710349,0,1,0
Kolkata,79.4104877413029,134.47542445837354,31.688542584122708,2.801174820446999,0.2367710351269361,63.75451019944617,89,2020-08-11,False,Satisfactory,32.6,26.5,11.3,8.6,1,8,3,0,224,2,36.0,78.0,143.0,67.66666666666667,79.85714285714286,21.46647441499247,0.5861615718037683,0,1,0
Kolkata,38.96752603805909,58.37733712078509,16.751877263033993,9.6196725700467,1.254763079042058,47.82299567277469,43,2020-08-12,False,Good,31.4,26.4,10.3,20.6,2,8,3,0,225,2,89.0,36.0,98.0,56.0,72.0,23.67136103677472,0.6562693432814533,0,1,0
Kolkata,22.75496992353756,102.38937457180891,44.89899045545333,10.267417691465996,0.9456367642035124,50.17511184349864,51,2020-08-13,False,Satisfactory,32.2,26.5,14.7,8.7,3,8,3,0,226,2,43.0,89.0,72.0,61.0,69.0,24.966644414765405,0.2200900239292301,0,1,0
Kolkata,51.30596145278634,90.3714252633102,21.447086870810736,9.65140882898341,1.0791043557426057,63.54431563029892,61,2020-08-14,False,Satisfactory,32.6,25.8,18.5,5.9,4,8,3,0,227,2,51.0,43.0,96.0,51.666666666666664,64.0,21.984843263788278,0.5615099174050865,0,1,0
Kolkata,72.96387160282907,119.6651896205382,24.49770667499658,13.979923881991432,0.3850123506252455,62.47628347932497,81,2020-08-15,False,Satisfactory,31.7,26.4,24.4,10.4,5,8,3,1,228,2,61.0,51.0,90.0,64.33333333333333,62.714285714285715,20.41824580870662,0.6046803708035613,0,1,0
Kolkata,96.74734817808432,141.44396906292624,46.53190477626425,10.293992989892637,0.8566068783105679,53.22282026518848,100,2020-08-16,False,Satisfactory,31.1,26.0,19.3,6.0,6,8,3,1,229,2,81.0,61.0,78.0,80.66666666666667,65.85714285714286,24.4569592783498,0.6791958186404163,0,1,0
Kolkata,126.66434657670584,186.45298754765184,55.72964796280573,13.965726841927,0.7827942157439594,57.72194849890173,130,2020-08-17,False,Moderate,30.8,25.8,13.0,6.5,0,8,3,0,230,2,100.0,81.0,36.0,103.66666666666667,79.28571428571429,30.412246906546777,0.6757126052445918,0,1,0
Kolkata,93.7970181896484,136.57261911872595,18.88531686812617,9.38881995365136,0.641106239846098,58.32861268059422,95,2020-08-18,False,Satisfactory,31.8,25.9,11.9,8.2,1,8,3,0,231,2,130.0,100.0,89.0,108.33333333333333,80.14285714285714,30.81357153067772,0.6818000470624248,0,1,0
Kolkata,77.39689424673874,111.14631996490648,37.53087937132069,10.39685507840732,0.5243518926449786,72.00652253984427,82,2020-08-19,False,Satisfactory,31.0,25.8,23.5,7.6,2,8,3,0,232,2,95.0,130.0,43.0,102.33333333333333,85.71428571428571,26.15157283806776,0.6901420775194251,0,1,0
Kolkata,72.55215976772253,106.71615190319176,15.066332634954172,12.43732871877324,0.9554308228743456,40.2257029304403,73,2020-08-20,False,Satisfactory,27.0,25.0,31.0,65.1,3,8,3,0,233,2,82.0,95.0,51.0,83.33333333333333,88.85714285714286,22.326580357864742,0.6735494954640384,0,1,0
Kolkata,85.61154524817947,113.78394719019786,36.55993922526795,17.42345075920023,0.7299533177874709,40.33581986211813,84,2020-08-21,False,Satisfactory,29.6,24.6,21.3,15.1,4,8,3,0,234,2,73.0,82.0,61.0,79.66666666666667,92.14285714285714,18.986210534916953,0.745849461914047,0,1,0
Kolkata,133.68746099168231,187.6440707559024,32.45343853952402,7.672101252496725,0.4553367540201889,56.40173455771009,132,2020-08-22,False,Moderate,30.3,25.6,9.7,8.1,5,8,3,1,235,2,84.0,73.0,81.0,96.33333333333333,99.42857142857143,23.294184845558515,0.7086756581110273,0,1,0
Kolkata,110.68053181414156,160.6827504826406,37.02365277180971,14.941436285746718,0.3746073368659714,51.13839613943843,112,2020-08-23,False,Moderate,29.9,25.0,7.2,14.4,6,8,3,1,236,2,132.0,84.0,100.0,109.33333333333333,101.14285714285714,23.779743280283554,0.6845537417179515,0,1,0
Kolkata,80.68877842170252,138.9816208693482,47.18377748395081,9.96015820288989,1.356325258681848,33.7303791366644,90,2020-08-24,False,Satisfactory,31.2,25.5,10.9,23.9,0,8,3,0,237,2,112.0,132.0,130.0,111.33333333333333,95.42857142857143,20.230811014037847,0.5764240899668777,0,1,0
Kolkata,60.93982025660407,128.10059779138507,30.47619678982393,12.557172023306876,0.6402515191753022,44.13051901655021,76,2020-08-25,False,Satisfactory,30.8,25.5,17.9,30.7,1,8,3,0,238,2,90.0,112.0,95.0,92.66666666666667,92.71428571428571,21.53070896583365,0.4720336024708215,0,1,0
Kolkata,28.22159466401188,93.4367895805909,51.74494860633082,15.897731811610964,0.6712125440329325,54.98227809265174,52,2020-08-26,False,Satisfactory,29.1,25.7,26.7,9.6,2,8,3,0,239,2,76.0,90.0,82.0,72.66666666666667,88.42857142857143,26.44401093415512,0.29884110619758003,0,1,0
Kolkata,159.8054924823306,215.6089090501565,22.65698577039741,7.729939397865104,0.5296438372863121,69.81334437364103,153,2020-08-27,False,Moderate,29.7,25.4,21.9,10.8,3,8,3,0,240,2,52.0,76.0,73.0,93.66666666666667,99.85714285714286,34.6719318345958,0.737760478934535,0,1,0
Kolkata,95.77222846624628,114.2921229768246,59.54393693771173,14.833326086626348,0.852323777104563,72.75893737323919,95,2020-08-28,False,Satisfactory,32.2,25.2,15.2,2.4,4,8,3,0,241,2,153.0,52.0,84.0,100.0,101.42857142857143,34.077642440252745,0.8306918633591116,0,1,0
Kolkata,70.83828118765574,148.07704086031833,6.856734042368352,8.335047359170314,1.0375355276186329,75.17305381924196,88,2020-08-29,False,Satisfactory,33.1,25.6,13.9,0.1,5,8,3,1,242,2,95.0,153.0,132.0,112.0,95.14285714285714,31.455940464023506,0.47517901334001883,0,0,0
Kolkata,31.288637099557164,72.92698297223399,42.49314529219188,7.302988909987626,0.7210235878005824,73.73682903477334,49,2020-08-30,False,Good,33.0,26.5,9.8,0.0,6,8,3,1,243,2,88.0,95.0,112.0,77.33333333333333,86.14285714285714,34.67673846364724,0.4232370352690948,0,0,0
Kolkata,38.744600265390346,83.93708822656177,44.094823959684646,14.32720852144526,0.5405777572256998,47.32556219209025,53,2020-08-31,False,Satisfactory,33.8,26.5,9.7,0.1,0,8,3,0,244,2,49.0,88.0,90.0,63.333333333333336,80.85714285714286,36.748825702002954,0.45615644560410096,0,0,0
Kolkata,68.40628143479961,124.47891965248286,22.35750107192693,18.35707483018465,0.8774124473863881,66.00664613915269,80,2020-09-01,False,Satisfactory,29.6,25.8,9.5,10.4,1,9,3,0,245,2,53.0,49.0,76.0,60.666666666666664,81.42857142857143,36.69176630097979,0.545161542865149,0,1,0
Kolkata,57.14982772432255,82.74586857090819,25.68187869244623,15.503353242545304,0.667762358455562,25.70249572287688,58,2020-09-02,False,Satisfactory,31.2,25.1,17.2,4.1,2,9,3,0,246,2,80.0,53.0,52.0,63.666666666666664,82.28571428571429,35.95234941657402,0.6824196667795428,0,1,0
Kolkata,87.21978774353393,130.8040449256045,35.570055342495664,3.4489118853417065,0.3473029359421883,41.78003188434135,90,2020-09-03,False,Satisfactory,31.4,25.3,12.7,2.4,3,9,3,0,247,2,58.0,80.0,153.0,76.0,73.28571428571429,19.353847900906718,0.6617383236816767,0,1,0
Kolkata,42.89865077082124,81.5116415794947,52.4877091783089,6.6793807020164575,0.5282873123033259,42.093302251179054,55,2020-09-04,False,Satisfactory,32.8,25.3,9.4,0.0,4,9,3,0,248,2,90.0,58.0,95.0,67.66666666666667,67.57142857142857,17.709292691100085,0.5199102811388273,0,0,0
Kolkata,41.46611535983957,87.15810396057901,55.41471515534186,10.562536562374596,0.8774647057733975,15.183052782070106,53,2020-09-05,False,Satisfactory,33.2,26.4,12.9,2.7,5,9,3,1,249,2,55.0,90.0,88.0,66.0,62.57142857142857,15.82042079989398,0.4703607892744796,0,1,0
Kolkata,83.2615333706533,162.77784917344985,41.47393493874851,12.641018622840887,0.8856638247481309,73.52011459203334,101,2020-09-06,False,Moderate,32.9,25.9,10.7,18.2,6,9,3,1,250,2,53.0,55.0,49.0,69.66666666666667,70.0,20.033305601755703,0.5083809183650635,0,1,0
Kolkata,134.15114940005338,163.71202092254228,58.03949560849155,18.8803614224336,0.2869589875868105,50.39175517749243,127,2020-09-07,False,Moderate,31.5,25.8,12.5,8.4,0,9,3,0,251,2,101.0,53.0,53.0,93.66666666666667,80.57142857142857,27.64571782909093,0.8144587665713816,0,1,0
Kolkata,101.02200152603248,95.01453180356368,29.79453512538938,8.421126849537469,0.6064675522308188,65.6694853327656,88,2020-09-08,False,Satisfactory,31.7,26.1,9.9,6.1,1,9,3,0,252,2,127.0,101.0,80.0,105.33333333333333,81.71428571428571,27.78317407901343,1.0521532483511307,0,1,0
Kolkata,77.73780736702597,136.16157319265628,41.34172179525743,24.340569112285817,1.0989260231726576,49.73645959862963,88,2020-09-09,False,Satisfactory,31.8,25.6,9.2,8.8,2,9,3,0,253,2,88.0,127.0,58.0,101.0,86.0,25.755258362775837,0.5667608321890267,0,1,0
Kolkata,69.43913512272803,105.50835477948569,25.401808989191217,6.015465988595678,1.0946149489920698,36.574933945575616,72,2020-09-10,False,Satisfactory,31.9,26.0,11.5,7.3,3,9,3,0,254,2,88.0,88.0,90.0,82.66666666666667,83.42857142857143,26.18432828275435,0.6519595130963617,0,1,0
Kolkata,105.68137175526564,145.61088943819007,28.73362416888237,10.348695497080676,1.3375736536965173,95.56523475059691,108,2020-09-11,False,Moderate,31.1,25.9,11.6,15.9,4,9,3,0,255,2,72.0,88.0,55.0,89.33333333333333,91.0,24.179881444429537,0.7208289381521011,0,1,0
Kolkata,65.3401844755004,106.17660475531372,54.32515341744787,12.763476886224824,0.6040077244650075,57.361729177190114,75,2020-09-12,False,Satisfactory,31.1,26.0,11.9,5.7,5,9,3,1,256,2,108.0,72.0,53.0,85.0,94.14285714285714,19.36860493538081,0.6096496957024652,0,1,0
Kolkata,110.70080466497942,155.90046933781363,36.81907107589918,20.574886668722545,0.5537445712965456,41.89947827705671,109,2020-09-13,False,Moderate,32.4,26.0,12.1,3.1,6,9,3,1,257,2,75.0,108.0,101.0,97.33333333333333,95.28571428571429,20.064182728719082,0.7055479510812406,0,1,0
Kolkata,61.498395673362936,145.47948878013534,10.349865695228733,16.11204957388798,0.7911503870776605,77.20235333097344,83,2020-09-14,False,Satisfactory,32.5,26.0,11.3,6.4,0,9,3,0,258,2,109.0,75.0,127.0,89.0,89.0,14.628738838327832,0.4198430523311805,0,1,0
Kolkata,94.22516398907442,101.19741762297808,64.17232764150287,10.819953119197605,0.1877939845313508,43.918618745532704,88,2020-09-15,False,Satisfactory,32.0,26.2,15.2,4.2,1,9,3,0,259,2,83.0,109.0,88.0,93.33333333333333,89.0,14.628738838327832,0.9219916332591247,0,1,0
Kolkata,81.4441042298233,110.46110177387406,17.029059035036234,13.48295784669083,0.4268544543241803,34.61068783386358,79,2020-09-16,False,Satisfactory,32.8,26.1,14.1,1.2,2,9,3,0,260,2,88.0,83.0,88.0,83.33333333333333,87.71428571428571,15.118578920369131,0.7306953092483551,0,0,0
Kolkata,134.2934701023567,177.68236970635252,21.741965307244705,7.522087841863429,0.9158622577318788,56.32879534148748,128,2020-09-17,False,Moderate,32.8,26.2,10.4,4.6,3,9,3,0,261,2,79.0,88.0,72.0,98.33333333333333,95.71428571428571,19.57646789485008,0.7515765003735694,0,1,0
Kolkata,106.62852087952766,172.71406083986582,45.00284778359346,15.04010679873994,0.6573156887372553,33.232699529732024,112,2020-09-18,False,Moderate,31.0,26.4,9.5,29.0,4,9,3,0,262,2,128.0,79.0,108.0,106.33333333333333,96.28571428571429,20.047562492850908,0.6138162930738268,0,1,0
Kolkata,134.31852432874,201.9236170895236,35.77846229951385,8.678168391636884,1.4858418815419725,36.43276374920276,134,2020-09-19,False,Moderate,32.3,25.6,8.5,0.6,5,9,3,1,263,2,112.0,128.0,75.0,124.66666666666667,104.71428571428571,21.921939434535176,0.6619166672427431,0,0,0
Kolkata,89.08918900557985,125.68436816107874,33.83215116431727,8.248843291887384,0.1507429257656176,55.85244325801399,91,2020-09-20,False,Satisfactory,33.0,26.8,15.2,11.7,6,9,3,1,264,2,134.0,112.0,109.0,112.33333333333333,102.14285714285714,22.3862202513702,0.7032374262016546,0,1,0
Kolkata,106.27149135638528,142.97899858179122,79.09447197953001,13.416503228737495,0.8501823499520261,55.80425856421482,109,2020-09-21,False,Moderate,30.0,25.9,21.7,16.3,0,9,3,0,265,2,91.0,134.0,83.0,111.33333333333333,105.85714285714286,20.780027040635044,0.7381041152054885,0,1,0
Kolkata,56.281061666641286,86.72891933516017,28.579818523031665,9.274558505956747,0.9681939006619144,44.3330798008052,61,2020-09-22,False,Satisfactory,30.3,25.0,16.3,11.7,1,9,3,0,266,2,109.0,91.0,88.0,87.0,102.0,26.394443859772206,0.6415337393092092,0,1,0
Kolkata,104.7491770685717,129.5173458939645,30.33555623683499,8.438531620706037,0.1,43.13049094910718,98,2020-09-23,False,Satisfactory,30.0,26.0,15.5,22.5,2,9,3,0,267,2,61.0,109.0,79.0,89.33333333333333,104.71428571428571,24.54733037565243,0.8025690098975236,0,1,0
Kolkata,38.49575804987021,97.63810266515378,50.98924140377581,4.9986974939570885,0.726366690338577,30.80420979807817,56,2020-09-24,False,Satisfactory,30.6,26.1,15.4,9.8,3,9,3,0,268,2,98.0,61.0,128.0,71.66666666666667,94.42857142857143,28.005101576064938,0.39027269391577357,0,1,0
Kolkata,92.97946697347528,129.23881464150858,31.989290490925875,10.916031239937952,0.8857748626531655,50.82653114591111,93,2020-09-25,False,Satisfactory,30.5,26.4,19.0,5.0,4,9,3,0,269,2,56.0,98.0,112.0,82.33333333333333,91.71428571428571,26.91786448757459,0.7139151813490299,0,1,0
Kolkata,95.72808528009348,160.10347319032388,38.00332558952769,6.822031187556716,0.3196108189391354,38.55748326383798,103,2020-09-26,False,Moderate,31.3,25.4,14.2,11.3,5,9,3,1,270,2,93.0,56.0,134.0,84.0,87.28571428571429,20.613218135574147,0.5942024922516882,0,1,0
Kolkata,88.99382247381077,111.3321456217311,56.10676279705362,6.745565655425251,0.7661278684226188,72.14487851254532,90,2020-09-27,False,Satisfactory,31.8,25.5,13.0,0.5,6,9,3,1,271,2,103.0,93.0,91.0,95.33333333333333,87.14285714285714,20.586634591635537,0.7922382500685944,0,0,0
Kolkata,72.71018410302065,100.86845394378356,5.0,14.030758984128806,0.8930572204232496,58.64129891755028,72,2020-09-28,False,Satisfactory,32.4,24.8,11.3,0.2,0,9,3,0,272,2,90.0,103.0,109.0,88.33333333333333,81.85714285714286,18.703195550748138,0.7137654621041565,0,0,0
Kolkata,84.52362619632333,123.79398198802362,28.20448476599193,12.208620569690265,1.096989547495646,10.0,83,2020-09-29,False,Satisfactory,31.4,25.0,11.1,6.1,1,9,3,0,273,2,72.0,90.0,61.0,81.66666666666667,85.0,16.30950643030012,0.6773053063122467,0,1,0
Kolkata,117.54767703451016,161.7377121992692,37.4912277429263,15.476197520623003,0.7487683888216053,53.38687241145089,116,2020-09-30,False,Moderate,31.0,25.7,7.6,8.4,2,9,3,0,274,2,83.0,72.0,98.0,90.33333333333333,87.57142857142857,19.7556501863572,0.7223136877491266,0,1,0
Kolkata,14.644470792474692,59.09604981418822,47.59608459866007,10.041769175349865,0.7005090426957967,52.460689599286816,35,2020-10-01,False,Good,30.9,25.2,11.2,10.4,3,10,4,0,275,3,116.0,83.0,56.0,78.0,84.57142857142857,25.96701204000405,0.24368441582689923,0,1,0
Kolkata,97.24399253814484,177.67718228144108,46.59336960900593,18.757579159092742,0.7708973711224372,14.471723279519445,108,2020-10-02,False,Moderate,31.2,24.8,9.6,12.9,4,10,4,0,276,3,35.0,116.0,93.0,86.33333333333333,86.71428571428571,27.36003341685513,0.5442440455825647,0,1,0
Kolkata,62.87580532636646,96.67415521685707,39.054253504790346,10.39412076146763,0.8790205865597022,39.94493178609444,68,2020-10-03,False,Satisfactory,31.4,24.9,15.0,13.6,5,10,4,1,277,3,108.0,35.0,103.0,70.33333333333333,81.71428571428571,27.08452378336067,0.6437302189793094,0,1,0
Kolkata,88.62755772347465,146.02183353368514,40.53129478599909,4.683534101485103,1.0681296881404825,59.29599439089941,98,2020-10-04,False,Satisfactory,31.1,24.7,12.4,1.5,6,10,4,1,278,3,68.0,108.0,90.0,91.33333333333333,82.85714285714286,27.655189816913662,0.6028190207760442,0,0,0
Kolkata,72.34755509997201,86.12459315596247,44.53028392049798,9.360462789322924,0.6351395608564754,48.82622062349986,71,2020-10-05,False,Satisfactory,31.1,25.1,13.0,8.3,0,10,4,0,279,3,98.0,68.0,72.0,79.0,82.71428571428571,27.72312083030029,0.8303918845332459,0,1,0
Kolkata,138.2122234410673,191.1509928457476,38.34006962229331,9.392579321402302,0.8093301356798526,49.98306620588289,135,2020-10-06,False,Moderate,30.9,25.2,10.5,7.2,1,10,4,0,280,3,71.0,98.0,83.0,101.33333333333333,90.14285714285714,34.0559763302937,0.7192896658723978,0,1,0
Kolkata,104.1211421723051,143.49160101392988,27.819186235941448,9.785674062628765,0.7738826243584643,49.68148179853991,102,2020-10-07,False,Moderate,29.4,25.0,9.5,11.6,2,10,4,0,281,3,135.0,71.0,116.0,102.66666666666667,88.14285714285714,32.66715257170202,0.720603422217373,0,1,0
Kolkata,79.60976480751147,109.79079611464832,38.7182723360157,15.418145651760046,1.1816759962981636,64.76626202994602,83,2020-10-08,False,Satisfactory,30.6,25.0,6.4,3.7,3,10,4,0,282,3,102.0,135.0,35.0,106.66666666666667,95.0,23.36664289109586,0.7185593713500339,0,1,0
Kolkata,77.56893340217734,124.4027145545304,58.6456886472652,11.45063582963667,1.0601355233530736,49.56355926138462,86,2020-10-09,False,Satisfactory,32.1,25.2,9.5,2.8,4,10,4,0,283,3,83.0,102.0,108.0,90.33333333333333,91.85714285714286,22.799331652693784,0.618558646658698,0,1,0
Kolkata,5.0,68.28039977144164,54.4938096083274,10.359658145735295,0.4528127409596523,72.8239257948613,35,2020-10-10,False,Good,32.1,25.5,11.2,9.9,5,10,4,1,284,3,86.0,83.0,68.0,68.0,87.14285714285714,30.623675870305394,0.07217048424222677,0,1,0
